fight_id,actor,action,hit,critical,damage,distance,start_distance,total_rounds,max_hp,hp,ac,attack_bonus,speed,dmg_main,dmg_backup
1,SYSTEM,start_distance,,,,,0,,,,,,,,
1,A,pre_fight_stats,,,,,,,50,50,16,8,3,1d8+4,1d8+4
1,B,pre_fight_stats,,,,,,,46,46,14,8,4,1d12+4,1d8+4
1,A,atk_main,True,False,7,0,,,,,,,,,
1,B,gain_adv,,,,0,,,,,,,,,
1,A,move,,,,0,,,,,,,,,
1,B,move,,,,0,,,,,,,,,
1,A,inflict_disadv,,,,0,,,,,,,,,
1,B,gain_adv,,,,0,,,,,,,,,
1,A,gain_adv,,,,0,,,,,,,,,
1,B,gain_adv,,,,0,,,,,,,,,
1,A,move,,,,0,,,,,,,,,
1,B,move,,,,0,,,,,,,,,
1,A,atk_main_forced,True,False,8,0,,,,,,,,,
1,B,atk_main,False,False,0,0,,,,,,,,,
1,A,atk_main,True,False,11,0,,,,,,,,,
1,B,move,,,,0,,,,,,,,,
1,A,gain_adv,,,,0,,,,,,,,,
1,B,move,,,,0,,,,,,,,,
1,A,gain_adv,,,,0,,,,,,,,,
1,B,inflict_disadv,,,,0,,,,,,,,,
1,A,gain_adv,,,,0,,,,,,,,,
1,B,move,,,,0,,,,,,,,,
1,A,atk_main_forced,True,False,12,0,,,,,,,,,
1,B,atk_main_forced,True,False,9,0,,,,,,,,,
1,A,inflict_disadv,,,,0,,,,,,,,,
1,B,atk_main,False,False,0,0,,,,,,,,,
1,A,gain_adv,,,,0,,,,,,,,,
1,B,atk_main,True,False,15,0,,,,,,,,,
1,A,gain_adv,,,,0,,,,,,,,,
1,B,atk_main,True,False,15,0,,,,,,,,,
1,A,move,,,,0,,,,,,,,,
1,B,inflict_disadv,,,,0,,,,,,,,,
1,A,inflict_disadv,,,,0,,,,,,,,,
1,B,gain_adv,,,,0,,,,,,,,,
1,A,inflict_disadv,,,,0,,,,,,,,,
1,B,move,,,,0,,,,,,,,,
1,A,inflict_disadv,,,,0,,,,,,,,,
1,B,inflict_disadv,,,,0,,,,,,,,,
1,A,atk_main,True,False,6,0,,,,,,,,,
1,B,move,,,,0,,,,,,,,,
1,A,inflict_disadv,,,,0,,,,,,,,,
1,B,atk_main_forced,True,False,5,0,,,,,,,,,
1,A,move,,,,0,,,,,,,,,
1,B,gain_adv,,,,0,,,,,,,,,
1,A,atk_main_forced,True,False,8,0,,,,,,,,,
1,SYSTEM,total_rounds,,,,,,22,,,,,,,
1,A,winner,,,,,,,,,,,,,
2,SYSTEM,start_distance,,,,,2,,,,,,,,
2,A,pre_fight_stats,,,,,,,33,33,14,8,4,1d10+4,1d8+4
2,B,pre_fight_stats,,,,,,,31,31,15,8,5,1d8+4,1d6+4
2,B,atk_backup,False,False,0,2,,,,,,,,,
2,B,move_forced,,,,0,,,,,,,,,
2,A,move,,,,0,,,,,,,,,
2,B,atk_main_forced,True,False,5,0,,,,,,,,,
2,A,atk_main,False,False,0,0,,,,,,,,,
2,B,atk_main_forced,True,False,5,0,,,,,,,,,
2,A,atk_main_forced,False,False,0,0,,,,,,,,,
2,B,move,,,,0,,,,,,,,,
2,A,atk_main,True,False,7,0,,,,,,,,,
2,B,inflict_disadv,,,,0,,,,,,,,,
2,A,gain_adv,,,,0,,,,,,,,,
2,B,inflict_disadv,,,,0,,,,,,,,,
2,A,gain_adv,,,,0,,,,,,,,,
2,B,inflict_disadv,,,,0,,,,,,,,,
2,A,move,,,,0,,,,,,,,,
2,B,inflict_disadv,,,,0,,,,,,,,,
2,A,inflict_disadv,,,,0,,,,,,,,,
2,B,gain_adv,,,,0,,,,,,,,,
2,A,inflict_disadv,,,,0,,,,,,,,,
2,B,gain_adv,,,,0,,,,,,,,,
2,A,gain_adv,,,,0,,,,,,,,,
2,B,inflict_disadv,,,,0,,,,,,,,,
2,A,inflict_disadv,,,,0,,,,,,,,,
2,B,atk_main_forced,True,False,10,0,,,,,,,,,
2,A,gain_adv,,,,0,,,,,,,,,
2,B,gain_adv,,,,0,,,,,,,,,
2,A,atk_main,True,False,10,0,,,,,,,,,
2,B,atk_main_forced,True,False,8,0,,,,,,,,,
2,A,atk_main_forced,True,False,13,0,,,,,,,,,
2,B,gain_adv,,,,0,,,,,,,,,
2,A,atk_main_forced,True,False,5,0,,,,,,,,,
2,SYSTEM,total_rounds,,,,,,17,,,,,,,
2,A,winner,,,,,,,,,,,,,
3,SYSTEM,start_distance,,,,,7,,,,,,,,
3,A,pre_fight_stats,,,,,,,40,40,18,7,4,1d10+4,1d8+4
3,B,pre_fight_stats,,,,,,,50,50,18,8,3,1d10+4,1d8+4
3,B,move_forced,,,,4,,,,,,,,,
3,A,atk_backup,False,False,0,4,,,,,,,,,
3,A,move_forced,,,,0,,,,,,,,,
3,B,inflict_disadv,,,,0,,,,,,,,,
3,A,atk_main,True,False,9,0,,,,,,,,,
3,B,gain_adv,,,,0,,,,,,,,,
3,A,atk_main_forced,False,False,0,0,,,,,,,,,
3,B,atk_main_forced,True,False,14,0,,,,,,,,,
3,A,atk_main,True,False,5,0,,,,,,,,,
3,B,gain_adv,,,,0,,,,,,,,,
3,A,atk_main_forced,True,False,5,0,,,,,,,,,
3,B,atk_main_forced,True,False,7,0,,,,,,,,,
3,A,gain_adv,,,,0,,,,,,,,,
3,B,atk_main,True,False,12,0,,,,,,,,,
3,A,inflict_disadv,,,,0,,,,,,,,,
3,B,atk_main_forced,False,False,0,0,,,,,,,,,
3,A,gain_adv,,,,0,,,,,,,,,
3,B,atk_main_forced,False,False,0,0,,,,,,,,,
3,A,gain_adv,,,,0,,,,,,,,,
3,B,gain_adv,,,,0,,,,,,,,,
3,A,inflict_disadv,,,,0,,,,,,,,,
3,B,atk_main,True,False,8,0,,,,,,,,,
3,SYSTEM,total_rounds,,,,,,12,,,,,,,
3,B,winner,,,,,,,,,,,,,
4,SYSTEM,start_distance,,,,,10,,,,,,,,
4,A,pre_fight_stats,,,,,,,31,31,16,8,4,1d10+4,1d6+4
4,B,pre_fight_stats,,,,,,,31,31,18,8,3,1d10+4,1d6+4
4,A,move_forced,,,,6,,,,,,,,,
4,A,atk_backup,True,True,13,6,,,,,,,,,
4,A,move_forced,,,,2,,,,,,,,,
4,A,move,,,,0,,,,,,,,,
4,B,atk_main_forced,False,False,0,0,,,,,,,,,
4,A,gain_adv,,,,0,,,,,,,,,
4,B,move,,,,0,,,,,,,,,
4,A,atk_main_forced,True,False,13,0,,,,,,,,,
4,B,move,,,,0,,,,,,,,,
4,A,atk_main,True,True,11,0,,,,,,,,,
4,SYSTEM,total_rounds,,,,,,8,,,,,,,
4,A,winner,,,,,,,,,,,,,
5,SYSTEM,start_distance,,,,,5,,,,,,,,
5,A,pre_fight_stats,,,,,,,45,45,18,8,4,1d8+4,1d6+4
5,B,pre_fight_stats,,,,,,,43,43,18,7,3,1d10+4,1d6+4
5,B,move_forced,,,,2,,,,,,,,,
5,B,move_forced,,,,0,,,,,,,,,
5,A,move,,,,0,,,,,,,,,
5,B,move,,,,0,,,,,,,,,
5,A,inflict_disadv,,,,0,,,,,,,,,
5,B,move,,,,0,,,,,,,,,
5,A,move,,,,0,,,,,,,,,
5,B,atk_main,False,False,0,0,,,,,,,,,
5,A,atk_main,True,False,9,0,,,,,,,,,
5,B,move,,,,0,,,,,,,,,
5,A,atk_main,True,False,6,0,,,,,,,,,
5,B,gain_adv,,,,0,,,,,,,,,
5,A,gain_adv,,,,0,,,,,,,,,
5,B,move,,,,0,,,,,,,,,
5,A,move,,,,0,,,,,,,,,
5,B,atk_main_forced,True,False,13,0,,,,,,,,,
5,A,atk_main,True,False,10,0,,,,,,,,,
5,B,gain_adv,,,,0,,,,,,,,,
5,A,atk_main,True,False,10,0,,,,,,,,,
5,B,atk_main_forced,True,True,24,0,,,,,,,,,
5,A,move,,,,0,,,,,,,,,
5,B,atk_main_forced,True,False,12,0,,,,,,,,,
5,SYSTEM,total_rounds,,,,,,12,,,,,,,
5,B,winner,,,,,,,,,,,,,
6,SYSTEM,start_distance,,,,,9,,,,,,,,
6,A,pre_fight_stats,,,,,,,38,38,15,7,4,1d10+4,1d6+4
6,B,pre_fight_stats,,,,,,,30,30,15,7,4,1d10+4,1d6+4
6,A,atk_backup,False,False,0,9,,,,,,,,,
6,B,atk_backup,False,False,0,9,,,,,,,,,
6,A,atk_backup,True,False,5,9,,,,,,,,,
6,B,move_forced,,,,5,,,,,,,,,
6,B,move_forced,,,,1,,,,,,,,,
6,B,move_forced,,,,0,,,,,,,,,
6,A,inflict_disadv,,,,0,,,,,,,,,
6,B,atk_main,True,False,5,0,,,,,,,,,
6,A,atk_main,False,False,0,0,,,,,,,,,
6,B,move,,,,0,,,,,,,,,
6,A,inflict_disadv,,,,0,,,,,,,,,
6,B,atk_main,True,False,7,0,,,,,,,,,
6,A,atk_main,True,False,7,0,,,,,,,,,
6,B,move,,,,0,,,,,,,,,
6,A,atk_main,False,False,0,0,,,,,,,,,
6,B,gain_adv,,,,0,,,,,,,,,
6,A,inflict_disadv,,,,0,,,,,,,,,
6,B,gain_adv,,,,0,,,,,,,,,
6,A,gain_adv,,,,0,,,,,,,,,
6,B,move,,,,0,,,,,,,,,
6,A,gain_adv,,,,0,,,,,,,,,
6,B,move,,,,0,,,,,,,,,
6,A,move,,,,0,,,,,,,,,
6,B,inflict_disadv,,,,0,,,,,,,,,
6,A,move,,,,0,,,,,,,,,
6,B,gain_adv,,,,0,,,,,,,,,
6,A,inflict_disadv,,,,0,,,,,,,,,
6,B,move,,,,0,,,,,,,,,
6,A,atk_main_forced,True,False,10,0,,,,,,,,,
6,B,atk_main,True,False,11,0,,,,,,,,,
6,A,inflict_disadv,,,,0,,,,,,,,,
6,B,inflict_disadv,,,,0,,,,,,,,,
6,A,gain_adv,,,,0,,,,,,,,,
6,B,atk_main_forced,False,False,0,0,,,,,,,,,
6,A,inflict_disadv,,,,0,,,,,,,,,
6,B,atk_main,False,False,0,0,,,,,,,,,
6,A,gain_adv,,,,0,,,,,,,,,
6,B,atk_main,True,False,10,0,,,,,,,,,
6,A,atk_main_forced,True,False,5,0,,,,,,,,,
6,B,atk_main_forced,False,False,0,0,,,,,,,,,
6,A,move,,,,0,,,,,,,,,
6,B,gain_adv,,,,0,,,,,,,,,
6,A,inflict_disadv,,,,0,,,,,,,,,
6,B,inflict_disadv,,,,0,,,,,,,,,
6,A,atk_main,False,False,0,0,,,,,,,,,
6,B,gain_adv,,,,0,,,,,,,,,
6,A,atk_main,True,False,6,0,,,,,,,,,
6,SYSTEM,total_rounds,,,,,,26,,,,,,,
6,A,winner,,,,,,,,,,,,,
7,SYSTEM,start_distance,,,,,7,,,,,,,,
7,A,pre_fight_stats,,,,,,,31,31,14,7,3,1d12+4,1d8+4
7,B,pre_fight_stats,,,,,,,32,32,14,5,5,1d12+4,1d8+4
7,A,move,,,,4,,,,,,,,,
7,B,move,,,,0,,,,,,,,,
7,A,inflict_disadv,,,,0,,,,,,,,,
7,B,atk_main_forced,True,False,6,0,,,,,,,,,
7,A,atk_main_forced,True,False,5,0,,,,,,,,,
7,B,gain_adv,,,,0,,,,,,,,,
7,A,gain_adv,,,,0,,,,,,,,,
7,B,atk_main_forced,True,False,16,0,,,,,,,,,
7,A,atk_main_forced,True,False,6,0,,,,,,,,,
7,B,atk_main,True,False,11,0,,,,,,,,,
7,SYSTEM,total_rounds,,,,,,5,,,,,,,
7,B,winner,,,,,,,,,,,,,
8,SYSTEM,start_distance,,,,,0,,,,,,,,
8,A,pre_fight_stats,,,,,,,31,31,15,6,3,1d8+4,1d6+4
8,B,pre_fight_stats,,,,,,,32,32,14,8,4,1d8+4,1d8+4
8,A,atk_main_forced,True,False,7,0,,,,,,,,,
8,B,inflict_disadv,,,,0,,,,,,,,,
8,A,gain_adv,,,,0,,,,,,,,,
8,B,inflict_disadv,,,,0,,,,,,,,,
8,A,atk_main,True,False,8,0,,,,,,,,,
8,B,move,,,,0,,,,,,,,,
8,A,move,,,,0,,,,,,,,,
8,B,gain_adv,,,,0,,,,,,,,,
8,A,gain_adv,,,,0,,,,,,,,,
8,B,gain_adv,,,,0,,,,,,,,,
8,A,gain_adv,,,,0,,,,,,,,,
8,B,move,,,,0,,,,,,,,,
8,A,inflict_disadv,,,,0,,,,,,,,,
8,B,atk_main_forced,True,False,5,0,,,,,,,,,
8,A,atk_main_forced,True,False,7,0,,,,,,,,,
8,B,gain_adv,,,,0,,,,,,,,,
8,A,gain_adv,,,,0,,,,,,,,,
8,B,atk_main_forced,True,True,23,0,,,,,,,,,
8,A,inflict_disadv,,,,0,,,,,,,,,
8,B,move,,,,0,,,,,,,,,
8,A,inflict_disadv,,,,0,,,,,,,,,
8,B,inflict_disadv,,,,0,,,,,,,,,
8,A,atk_main_forced,True,False,12,0,,,,,,,,,
8,SYSTEM,total_rounds,,,,,,12,,,,,,,
8,A,winner,,,,,,,,,,,,,
9,SYSTEM,start_distance,,,,,4,,,,,,,,
9,A,pre_fight_stats,,,,,,,37,37,16,8,5,1d12+4,1d8+4
9,B,pre_fight_stats,,,,,,,42,42,17,6,3,1d10+4,1d6+4
9,B,atk_backup,True,False,5,4,,,,,,,,,
9,A,move_forced,,,,0,,,,,,,,,
9,B,atk_main_forced,False,False,0,0,,,,,,,,,
9,A,gain_adv,,,,0,,,,,,,,,
9,B,move,,,,0,,,,,,,,,
9,A,atk_main_forced,True,False,16,0,,,,,,,,,
9,B,inflict_disadv,,,,0,,,,,,,,,
9,A,move,,,,0,,,,,,,,,
9,B,atk_main_forced,False,False,0,0,,,,,,,,,
9,A,inflict_disadv,,,,0,,,,,,,,,
9,B,gain_adv,,,,0,,,,,,,,,
9,A,gain_adv,,,,0,,,,,,,,,
9,B,gain_adv,,,,0,,,,,,,,,
9,A,atk_main_forced,True,False,5,0,,,,,,,,,
9,B,move,,,,0,,,,,,,,,
9,A,atk_main_forced,True,False,7,0,,,,,,,,,
9,B,inflict_disadv,,,,0,,,,,,,,,
9,A,atk_main,False,False,0,0,,,,,,,,,
9,B,atk_main,True,False,10,0,,,,,,,,,
9,A,gain_adv,,,,0,,,,,,,,,
9,B,inflict_disadv,,,,0,,,,,,,,,
9,A,atk_main_forced,True,False,16,0,,,,,,,,,
9,SYSTEM,total_rounds,,,,,,12,,,,,,,
9,A,winner,,,,,,,,,,,,,
10,SYSTEM,start_distance,,,,,3,,,,,,,,
10,A,pre_fight_stats,,,,,,,40,40,14,8,3,1d8+4,1d6+4
10,B,pre_fight_stats,,,,,,,34,34,15,8,5,1d12+4,1d8+4
10,A,atk_backup,False,False,0,3,,,,,,,,,
10,B,atk_backup,True,False,12,3,,,,,,,,,
10,B,move_forced,,,,0,,,,,,,,,
10,A,gain_adv,,,,0,,,,,,,,,
10,B,inflict_disadv,,,,0,,,,,,,,,
10,A,atk_main,True,False,5,0,,,,,,,,,
10,B,atk_main,True,False,13,0,,,,,,,,,
10,A,atk_main_forced,True,False,6,0,,,,,,,,,
10,B,inflict_disadv,,,,0,,,,,,,,,
10,A,gain_adv,,,,0,,,,,,,,,
10,B,inflict_disadv,,,,0,,,,,,,,,
10,A,gain_adv,,,,0,,,,,,,,,
10,B,inflict_disadv,,,,0,,,,,,,,,
10,A,atk_main_forced,True,False,11,0,,,,,,,,,
10,B,inflict_disadv,,,,0,,,,,,,,,
10,A,gain_adv,,,,0,,,,,,,,,
10,B,move,,,,0,,,,,,,,,
10,A,atk_main,True,False,9,0,,,,,,,,,
10,B,inflict_disadv,,,,0,,,,,,,,,
10,A,inflict_disadv,,,,0,,,,,,,,,
10,B,gain_adv,,,,0,,,,,,,,,
10,A,gain_adv,,,,0,,,,,,,,,
10,B,inflict_disadv,,,,0,,,,,,,,,
10,A,gain_adv,,,,0,,,,,,,,,
10,B,move,,,,0,,,,,,,,,
10,A,atk_main_forced,True,False,8,0,,,,,,,,,
10,SYSTEM,total_rounds,,,,,,14,,,,,,,
10,A,winner,,,,,,,,,,,,,
11,SYSTEM,start_distance,,,,,6,,,,,,,,
11,A,pre_fight_stats,,,,,,,45,45,17,7,5,1d12+4,1d8+4
11,B,pre_fight_stats,,,,,,,38,38,17,6,5,1d12+4,1d8+4
11,B,move_forced,,,,1,,,,,,,,,
11,A,move_forced,,,,0,,,,,,,,,
11,B,atk_main,False,False,0,0,,,,,,,,,
11,A,atk_main,False,False,0,0,,,,,,,,,
11,B,inflict_disadv,,,,0,,,,,,,,,
11,A,atk_main_forced,True,False,6,0,,,,,,,,,
11,B,inflict_disadv,,,,0,,,,,,,,,
11,A,gain_adv,,,,0,,,,,,,,,
11,B,atk_main_forced,True,True,27,0,,,,,,,,,
11,A,inflict_disadv,,,,0,,,,,,,,,
11,B,gain_adv,,,,0,,,,,,,,,
11,A,atk_main,True,False,15,0,,,,,,,,,
11,B,atk_main_forced,True,False,10,0,,,,,,,,,
11,A,gain_adv,,,,0,,,,,,,,,
11,B,inflict_disadv,,,,0,,,,,,,,,
11,A,atk_main,True,False,9,0,,,,,,,,,
11,B,atk_main_forced,False,False,0,0,,,,,,,,,
11,A,atk_main,True,False,12,0,,,,,,,,,
11,SYSTEM,total_rounds,,,,,,10,,,,,,,
11,A,winner,,,,,,,,,,,,,
12,SYSTEM,start_distance,,,,,8,,,,,,,,
12,A,pre_fight_stats,,,,,,,43,43,17,6,5,1d8+4,1d8+4
12,B,pre_fight_stats,,,,,,,43,43,14,6,5,1d8+4,1d8+4
12,A,move_forced,,,,3,,,,,,,,,
12,B,move_forced,,,,0,,,,,,,,,
12,A,atk_main_forced,False,False,0,0,,,,,,,,,
12,B,move,,,,0,,,,,,,,,
12,A,gain_adv,,,,0,,,,,,,,,
12,B,atk_main_forced,False,False,0,0,,,,,,,,,
12,A,atk_main,True,True,13,0,,,,,,,,,
12,B,inflict_disadv,,,,0,,,,,,,,,
12,A,atk_main,True,False,7,0,,,,,,,,,
12,B,gain_adv,,,,0,,,,,,,,,
12,A,gain_adv,,,,0,,,,,,,,,
12,B,gain_adv,,,,0,,,,,,,,,
12,A,atk_main,True,True,12,0,,,,,,,,,
12,B,gain_adv,,,,0,,,,,,,,,
12,A,inflict_disadv,,,,0,,,,,,,,,
12,B,atk_main,False,False,0,0,,,,,,,,,
12,A,atk_main_forced,True,False,7,0,,,,,,,,,
12,B,atk_main_forced,True,False,6,0,,,,,,,,,
12,A,atk_main_forced,True,False,9,0,,,,,,,,,
12,SYSTEM,total_rounds,,,,,,10,,,,,,,
12,A,winner,,,,,,,,,,,,,
13,SYSTEM,start_distance,,,,,5,,,,,,,,
13,A,pre_fight_stats,,,,,,,35,35,18,5,5,1d8+4,1d6+4
13,B,pre_fight_stats,,,,,,,34,34,17,7,5,1d12+4,1d6+4
13,A,move,,,,0,,,,,,,,,
13,B,gain_adv,,,,0,,,,,,,,,
13,A,inflict_disadv,,,,0,,,,,,,,,
13,B,gain_adv,,,,0,,,,,,,,,
13,A,inflict_disadv,,,,0,,,,,,,,,
13,B,atk_main,True,False,7,0,,,,,,,,,
13,A,inflict_disadv,,,,0,,,,,,,,,
13,B,gain_adv,,,,0,,,,,,,,,
13,A,gain_adv,,,,0,,,,,,,,,
13,B,atk_main_forced,True,False,14,0,,,,,,,,,
13,A,inflict_disadv,,,,0,,,,,,,,,
13,B,atk_main,False,False,0,0,,,,,,,,,
13,A,atk_main_forced,False,False,0,0,,,,,,,,,
13,B,gain_adv,,,,0,,,,,,,,,
13,A,move,,,,0,,,,,,,,,
13,B,atk_main,False,False,0,0,,,,,,,,,
13,A,atk_main,True,False,5,0,,,,,,,,,
13,B,atk_main,False,False,0,0,,,,,,,,,
13,A,move,,,,0,,,,,,,,,
13,B,gain_adv,,,,0,,,,,,,,,
13,A,atk_main,False,False,0,0,,,,,,,,,
13,B,move,,,,0,,,,,,,,,
13,A,atk_main,True,True,18,0,,,,,,,,,
13,B,inflict_disadv,,,,0,,,,,,,,,
13,A,atk_main,True,False,11,0,,,,,,,,,
13,SYSTEM,total_rounds,,,,,,13,,,,,,,
13,A,winner,,,,,,,,,,,,,
14,SYSTEM,start_distance,,,,,0,,,,,,,,
14,A,pre_fight_stats,,,,,,,50,50,14,7,4,1d12+4,1d8+4
14,B,pre_fight_stats,,,,,,,44,44,17,7,4,1d10+4,1d8+4
14,A,inflict_disadv,,,,0,,,,,,,,,
14,B,atk_main,False,False,0,0,,,,,,,,,
14,A,atk_main,True,False,16,0,,,,,,,,,
14,B,atk_main,True,False,10,0,,,,,,,,,
14,A,move,,,,0,,,,,,,,,
14,B,move,,,,0,,,,,,,,,
14,A,atk_main,True,False,8,0,,,,,,,,,
14,B,atk_main_forced,True,False,7,0,,,,,,,,,
14,A,gain_adv,,,,0,,,,,,,,,
14,B,inflict_disadv,,,,0,,,,,,,,,
14,A,inflict_disadv,,,,0,,,,,,,,,
14,B,atk_main,True,False,7,0,,,,,,,,,
14,A,inflict_disadv,,,,0,,,,,,,,,
14,B,inflict_disadv,,,,0,,,,,,,,,
14,A,gain_adv,,,,0,,,,,,,,,
14,B,move,,,,0,,,,,,,,,
14,A,gain_adv,,,,0,,,,,,,,,
14,B,atk_main_forced,True,False,8,0,,,,,,,,,
14,A,gain_adv,,,,0,,,,,,,,,
14,B,atk_main_forced,True,False,10,0,,,,,,,,,
14,A,atk_main,True,False,9,0,,,,,,,,,
14,B,move,,,,0,,,,,,,,,
14,A,move,,,,0,,,,,,,,,
14,B,atk_main_forced,True,False,11,0,,,,,,,,,
14,SYSTEM,total_rounds,,,,,,12,,,,,,,
14,B,winner,,,,,,,,,,,,,
15,SYSTEM,start_distance,,,,,5,,,,,,,,
15,A,pre_fight_stats,,,,,,,34,34,15,6,3,1d12+4,1d6+4
15,B,pre_fight_stats,,,,,,,30,30,17,5,3,1d12+4,1d8+4
15,A,atk_backup,False,False,0,5,,,,,,,,,
15,B,atk_backup,True,False,10,5,,,,,,,,,
15,A,move,,,,2,,,,,,,,,
15,B,atk_backup,True,False,11,2,,,,,,,,,
15,B,atk_backup,True,False,5,2,,,,,,,,,
15,A,move,,,,0,,,,,,,,,
15,B,atk_main_forced,True,False,13,0,,,,,,,,,
15,SYSTEM,total_rounds,,,,,,5,,,,,,,
15,B,winner,,,,,,,,,,,,,
16,SYSTEM,start_distance,,,,,10,,,,,,,,
16,A,pre_fight_stats,,,,,,,30,30,17,5,4,1d12+4,1d6+4
16,B,pre_fight_stats,,,,,,,34,34,16,8,5,1d8+4,1d6+4
16,A,move,,,,6,,,,,,,,,
16,B,atk_backup,True,False,6,6,,,,,,,,,
16,B,move,,,,1,,,,,,,,,
16,B,move,,,,0,,,,,,,,,
16,A,inflict_disadv,,,,0,,,,,,,,,
16,B,atk_main,False,False,0,0,,,,,,,,,
16,A,gain_adv,,,,0,,,,,,,,,
16,B,move,,,,0,,,,,,,,,
16,A,move,,,,0,,,,,,,,,
16,B,gain_adv,,,,0,,,,,,,,,
16,A,move,,,,0,,,,,,,,,
16,B,gain_adv,,,,0,,,,,,,,,
16,A,move,,,,0,,,,,,,,,
16,B,gain_adv,,,,0,,,,,,,,,
16,A,gain_adv,,,,0,,,,,,,,,
16,B,atk_main,True,False,9,0,,,,,,,,,
16,A,gain_adv,,,,0,,,,,,,,,
16,B,move,,,,0,,,,,,,,,
16,A,atk_main_forced,True,False,6,0,,,,,,,,,
16,B,move,,,,0,,,,,,,,,
16,A,atk_main,True,False,9,0,,,,,,,,,
16,B,atk_main,False,False,0,0,,,,,,,,,
16,A,move,,,,0,,,,,,,,,
16,B,inflict_disadv,,,,0,,,,,,,,,
16,A,atk_main,False,False,0,0,,,,,,,,,
16,B,inflict_disadv,,,,0,,,,,,,,,
16,A,move,,,,0,,,,,,,,,
16,B,inflict_disadv,,,,0,,,,,,,,,
16,A,gain_adv,,,,0,,,,,,,,,
16,B,gain_adv,,,,0,,,,,,,,,
16,A,atk_main_forced,True,True,15,0,,,,,,,,,
16,B,atk_main_forced,False,False,0,0,,,,,,,,,
16,A,atk_main_forced,False,False,0,0,,,,,,,,,
16,B,inflict_disadv,,,,0,,,,,,,,,
16,A,inflict_disadv,,,,0,,,,,,,,,
16,B,move,,,,0,,,,,,,,,
16,A,inflict_disadv,,,,0,,,,,,,,,
16,B,atk_main,False,False,0,0,,,,,,,,,
16,A,inflict_disadv,,,,0,,,,,,,,,
16,B,move,,,,0,,,,,,,,,
16,A,atk_main_forced,False,False,0,0,,,,,,,,,
16,B,atk_main_forced,True,False,9,0,,,,,,,,,
16,A,inflict_disadv,,,,0,,,,,,,,,
16,B,gain_adv,,,,0,,,,,,,,,
16,A,gain_adv,,,,0,,,,,,,,,
16,B,inflict_disadv,,,,0,,,,,,,,,
16,A,move,,,,0,,,,,,,,,
16,B,gain_adv,,,,0,,,,,,,,,
16,A,gain_adv,,,,0,,,,,,,,,
16,B,move,,,,0,,,,,,,,,
16,A,atk_main_forced,False,False,0,0,,,,,,,,,
16,B,gain_adv,,,,0,,,,,,,,,
16,A,atk_main,False,False,0,0,,,,,,,,,
16,B,move,,,,0,,,,,,,,,
16,A,atk_main,False,False,0,0,,,,,,,,,
16,B,gain_adv,,,,0,,,,,,,,,
16,A,move,,,,0,,,,,,,,,
16,B,move,,,,0,,,,,,,,,
16,A,inflict_disadv,,,,0,,,,,,,,,
16,B,inflict_disadv,,,,0,,,,,,,,,
16,A,gain_adv,,,,0,,,,,,,,,
16,B,inflict_disadv,,,,0,,,,,,,,,
16,A,atk_main_forced,True,False,12,0,,,,,,,,,
16,SYSTEM,total_rounds,,,,,,33,,,,,,,
16,A,winner,,,,,,,,,,,,,
17,SYSTEM,start_distance,,,,,9,,,,,,,,
17,A,pre_fight_stats,,,,,,,50,50,16,6,5,1d8+4,1d6+4
17,B,pre_fight_stats,,,,,,,46,46,14,5,4,1d12+4,1d8+4
17,A,atk_backup,True,False,5,9,,,,,,,,,
17,B,move,,,,5,,,,,,,,,
17,A,move_forced,,,,0,,,,,,,,,
17,B,move,,,,0,,,,,,,,,
17,A,gain_adv,,,,0,,,,,,,,,
17,B,move,,,,0,,,,,,,,,
17,A,gain_adv,,,,0,,,,,,,,,
17,B,move,,,,0,,,,,,,,,
17,A,atk_main_forced,True,False,7,0,,,,,,,,,
17,B,move,,,,0,,,,,,,,,
17,A,gain_adv,,,,0,,,,,,,,,
17,B,move,,,,0,,,,,,,,,
17,A,move,,,,0,,,,,,,,,
17,B,atk_main_forced,True,False,15,0,,,,,,,,,
17,A,move,,,,0,,,,,,,,,
17,B,move,,,,0,,,,,,,,,
17,A,gain_adv,,,,0,,,,,,,,,
17,B,atk_main,False,False,0,0,,,,,,,,,
17,A,gain_adv,,,,0,,,,,,,,,
17,B,inflict_disadv,,,,0,,,,,,,,,
17,A,atk_main_forced,True,False,12,0,,,,,,,,,
17,B,inflict_disadv,,,,0,,,,,,,,,
17,A,inflict_disadv,,,,0,,,,,,,,,
17,B,inflict_disadv,,,,0,,,,,,,,,
17,A,gain_adv,,,,0,,,,,,,,,
17,B,atk_main,False,False,0,0,,,,,,,,,
17,A,atk_main_forced,True,False,11,0,,,,,,,,,
17,B,inflict_disadv,,,,0,,,,,,,,,
17,A,gain_adv,,,,0,,,,,,,,,
17,B,gain_adv,,,,0,,,,,,,,,
17,A,gain_adv,,,,0,,,,,,,,,
17,B,atk_main,True,False,9,0,,,,,,,,,
17,A,gain_adv,,,,0,,,,,,,,,
17,B,inflict_disadv,,,,0,,,,,,,,,
17,A,inflict_disadv,,,,0,,,,,,,,,
17,B,gain_adv,,,,0,,,,,,,,,
17,A,gain_adv,,,,0,,,,,,,,,
17,B,atk_main_forced,True,False,9,0,,,,,,,,,
17,A,atk_main,True,False,12,0,,,,,,,,,
17,SYSTEM,total_rounds,,,,,,20,,,,,,,
17,A,winner,,,,,,,,,,,,,
